Dhaka,Kishoreganj,Karimganj,Baragharia,Hasonpur Cc,10017752,CC Hasonpur,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Baragharia,Barogharia Cc,10017747,CC Barogharia,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Dehunda,Chardehunda Cc ,10005786,CC Chardehunda ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Dehunda,Vatia Cc ,10005787,CC Vatia ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Gujadia,Khudkornoshi Cc ,10005788,CC Khudkornoshi ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Gujadia,Guzadia USC,10000235,USC Guzadia,USC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Gujadia,Paloikanda Cc ,10005789,CC Paloikanda ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Gujadia,Pathariyapara Cc ,10005790,CC Pathariyapara ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Gujadia,Tamni Bonni Cc ,10005791,CC Tamni Bonni ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Gujadia,Tamni Pitua Cc ,10005792,CC Tamni Pitua ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Gundhar,Ashataka Cc,10017748,CC Ashataka,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Gundhar,Inda Chully Cc,10017749,CC Inda Chully,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Gundhar,Vati Gungatia Cc,10017751,CC Vati Gungatia,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Jafarabad,Badesreerampur CC ,10025402,CC Badesreerampur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Jafarabad,Rajkunti Cc ,10005793,CC Rajkunti ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Joyka,Dakshinanasri Cc ,10005794,CC Dakshinanasri ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Joyka,Joyka Cc ,10005795,CC Joyka ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Joyka,Kolabag Cc ,10005796,CC Kolabag ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Joyka,Mothurapara Cc ,10005797,CC Mothurapara ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Joyka,Nanoshri Cc ,10005798,CC Nanoshri ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Kadir Jangal,Hatrapara Cc ,10005799,CC Hatrapara ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Kadir Jangal,Jangalbari Cc ,10005800,CC Jangalbari ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Kadir Jangal,Pitua Cc ,10005801,CC Pitua ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Kadir Jangal,Satarpur Cc ,10005802,CC Satarpur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Kadir Jangal,Soterdoriya Cc ,10005803,CC Soterdoriya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Kiraton,Gaurargop CC ,10005804,CC Gaurargop ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Kiraton,Kiraton Mize Para Cc,10017750,CC Kiraton Mize Para,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Kiraton,Kolatuli Cc ,10005805,CC Kolatuli ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Niamatpur,Charitola Cc ,10005806,CC Charitola ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Niamatpur,North Monosontosh Cc ,10005807,CC North Monosontosh ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Niamatpur,Nyamatpur Cc ,10005808,CC Nyamatpur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Noabad,Kumuriya Cc ,10005809,CC Kumuriya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Noabad,Purbanoabad Cc ,10005810,CC Purbanoabad ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Noabad,Sindreep Cc ,10005811,CC Sindreep ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Sutar Para,Chong Noagaon CC ,10025401,CC Chong Noagaon ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Karimganj,Sutar Para,Sutarpara Cc ,10005812,CC Sutarpara ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Achmita,Ashtaghariya Cc ,10005813,CC Ashtaghariya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Achmita,Baniyagram Cc ,10005814,CC Baniyagram ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Achmita,Charipara Cc ,10005815,CC Charipara ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Achmita,Paiksha Cc ,10005816,CC Paiksha ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Achmita,Ukhrashal Cc ,10005817,CC Ukhrashal ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Banagram,Gilakandi Cc ,10005818,CC Gilakandi ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Banagram,Banagram USC,10000237,USC Banagram,USC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Banagram,Jamshait Cc ,10005819,CC Jamshait ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Banagram,Nager Gram Cc ,10005820,CC Nager Gram ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Banagram,Shimuanihardiya Cc ,10005821,CC Shimuanihardiya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Banagram,Vitipara Cc ,10005822,CC Vitipara ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Chandpur,Chandpur Madhyapara Cc ,10005823,CC Chandpur Madhyapara ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Chandpur,Chariya Cc ,10005824,CC Chariya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Chandpur,Mandolbhog CC,10019605,CC Mandolbhog,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Chandpur,Nimakpurura Cc ,10005825,CC Nimakpurura ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Jalalpur,Charpukshiya Cc ,10005826,CC Charpukshiya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Jalalpur,Jalalpura Cc ,10005827,CC Jalalpura ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Jalalpur,Phekamara Cc ,10005828,CC Phekamara ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Kargaon,Bhatta Cc ,10005829,CC Bhatta ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Kargaon,Kargoan USC,10000239,USC Kargoan,USC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Kargaon,Bhuna Cc ,10005830,CC Bhuna ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Kargaon,Lahunda CC,10019051,CC Lahunda,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Kargaon,Mamudapur Cc ,10005831,CC Mamudapur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Lohajuri,Purbacharparatola Cc ,10005838,CC Purbacharparatola ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Lohajuri,Rasulpura Cc ,10005839,CC Rasulpura ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Masua,Bairagirchar Cc ,10005840,CC Bairagirchar ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Masua,Masua USC,10000240,USC Masua,USC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Masua,Char Algi Cc ,10005841,CC Char Algi ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Masua,Charbetal Cc ,10005842,CC Charbetal ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Masua,Kareha Cc ,10005843,CC Kareha ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Masua,Ramdi Cc ,10005844,CC Ramdi ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Mumurdia,Dhankipara Cc ,10005845,CC Dhankipara ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Mumurdia,Kurikhai Cc ,10005846,CC Kurikhai ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Mumurdia,Mumurdiya Cc ,10005847,CC Mumurdiya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Shahasram Dhuldia,Atkhola Cc ,10005848,CC Atkhola ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Shahasram Dhuldia,Bangabandhu (Doldia) USC,10000238,USC Bangabandhu (Doldia),USC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Shahasram Dhuldia,East Purura Cc ,10005849,CC East Purura ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Shahasram Dhuldia,Gauripur Cc ,10005850,CC Gauripur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Shahasram Dhuldia,Kaitaripara Cc ,10005851,CC Kaitaripara ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Urban Ward No-07,Baghrait Cc ,10005832,CC Baghrait ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Katiadi Municipality,Barardiya Cc ,10005833,CC Barardiya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Katiadi Municipality,Bethair CC ,10005834,CC Bethair ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Katiadi Municipality,Chariyakona CC ,10005835,CC Chariyakona ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Katiadi Municipality,Haluyapara Cc ,10005836,CC Haluyapara ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Katiadi,Katiadi Municipality,Telichara Cc ,10005837,CC Telichara ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Kuliarchar,Chhaysuti,Dariakandi Cc ,10005866,CC Dariakandi ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Kuliarchar,Chhaysuti,Lalpur Cc ,10005867,CC Lalpur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Kuliarchar,Chhaysuti,Matikata Cc ,10005868,CC Matikata ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Kuliarchar,Chhaysuti,Noagaon Cc ,10005869,CC Noagaon ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Kuliarchar,Faridpur,Faridpur Cc ,10005870,CC Faridpur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Kuliarchar,Gobaria Abdullahpur,Barachara Cc ,10005871,CC Barachara ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Kuliarchar,Gobaria Abdullahpur,Gobaria Abdullahpur (Purbapara) Cc ,10005872,CC Gobaria Abdullahpur (Purbapara) ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Kuliarchar,Gobaria Abdullahpur,Lakshmipur (Bhatipara) Cc ,10005873,CC Lakshmipur (Bhatipara) ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Kuliarchar,Gobaria Abdullahpur,Shmashanipara Cc ,10005874,CC Shmashanipara ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Kuliarchar,Osmanpur,Khilerbanda Cc ,10005875,CC Khilerbanda ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Kuliarchar,Ramdi,Maujrai Cc ,10005876,CC Maujrai ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Kuliarchar,Ramdi,Monoharpur Cc ,10005877,CC Monoharpur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Kuliarchar,Ramdi,Rajibpur (Pirpur) Cc ,10005878,CC Rajibpur (Pirpur) ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Kuliarchar,Salua,Chorkamalpur CC ,10025333,CC Chorkamalpur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Kuliarchar,Salua,Salua USC,10000247,USC Salua,USC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Kuliarchar,Salua,Darigaon Cc ,10005879,CC Darigaon ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Kuliarchar,Salua,Kanduliya Cc ,10005880,CC Kanduliya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Kuliarchar,Salua,Madhya Saluya Cc ,10005881,CC Madhya Saluya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Mithamain,Bairati,Bairati CC ,10023100,CC Bairati ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Mithamain,Bairati,Jadabpur CC ,10023099,CC Jadabpur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Mithamain,Bairati,Akkil Ali Master  Cc,Not Available,CC Akkil Ali Master ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Mithamain,Dhaki,Atpasha Cc ,10005882,CC Atpasha ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Mithamain,Dhaki,Baghaiya Cc ,10005883,CC Baghaiya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Mithamain,Ghagra,Ora Cc,10019608,CC Ora,CC,"Rename ""CC Bhaba"" to ""CC Ora""",,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Mithamain,Ghagra,Chamokpur CC,10019609,CC Chamokpur,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Mithamain,Ghagra,Hossainpur CC,10019610,CC Hossainpur,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Mithamain,Gopedighi,Bagadiya Cc ,10005884,CC Bagadiya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Mithamain,Gopedighi,Gopedighi USC,10000248,USC Gopedighi,USC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Mithamain,Gopedighi,Chanpur Cc ,10005885,CC Chanpur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Mithamain,Keorjori,Chandipur Cc ,10005886,CC Chandipur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Mithamain,Keorjori,Kanchanpur Cc ,10005887,CC Kanchanpur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Mithamain,Keorjori,Telikhai Cc ,10005888,CC Telikhai ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Mithamain,Mithamain,Mista CC,10019607,CC Mista,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Mithamain,Mithamain,Uriandan CC,10019606,CC Uriandan,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Nikli,Chhatir Char,Chhatir Char Cc ,10017345,CC Chhatir Char ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Nikli,Dampara,Achhanpur Cc ,10005889,CC Achhanpur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Nikli,Dampara,Aliyapara Cc ,10005890,CC Aliyapara ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Nikli,Dampara,Kamalpur CC,10021858,CC Kamalpur,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Nikli,Gurai,Chhetra Cc ,10005891,CC Chhetra ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Nikli,Gurai,Daulatpur Cc ,10005892,CC Daulatpur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Nikli,Gurai,Parabajitpur Cc ,10005893,CC Parabajitpur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Nikli,Jaraitala,Jaraitola Cc ,10005894,CC Jaraitola ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Nikli,Jaraitala,Rasulpur Cc ,10005895,CC Rasulpur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Nikli,Jaraitala,Uttar Jallabad CC ,10025200,CC Uttar Jallabad ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Nikli,Karpasha,Majlishpur Cc ,10005896,CC Majlishpur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Nikli,Karpasha,Nanasri Cc ,10017346,CC Nanasri ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Nikli,Nikli,Kursa Cc ,10005897,CC Kursa ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Nikli,Nikli,Manjilhati Cc ,10005898,CC Manjilhati ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Nikli,Nikli,Moharkona Cc ,10005899,CC Moharkona ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Nikli,Nikli,Purbagram Cc ,10005900,CC Purbagram ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Nikli,Singpur,Bhatibaratiya Cc ,10005901,CC Bhatibaratiya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Nikli,Singpur,Dubi CC ,10025198,CC Dubi ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Nikli,Singpur,Guradhiga CC ,10025199,CC Guradhiga ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Barudia,Mandarkandi Cc ,10005902,CC Mandarkandi ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Barudia,Noropoti Cc ,10005903,CC Noropoti ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Barudia,Saluyadi Cc ,10005904,CC Saluyadi ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Chandi Pasha,Charpara Cc ,10005905,CC Charpara ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Chandi Pasha,Ghagra Cc ,10005906,CC Ghagra ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Chandi Pasha,Kodalia Cc ,10018047,CC Kodalia ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Chandi Pasha,Kodalia Shahid Mustafa Hasan CC,10024493,CC Kodalia Shahid Mustafa Hasan,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Char Faradi,Charteratikiya Cc ,10005907,CC Charteratikiya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Char Faradi,Jhaugarchar Cc ,10005908,CC Jhaugarchar ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Char Faradi,South Charteratikiya Cc ,10005909,CC South Charteratikiya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Egarosindhur,Mandarkandi Cc ,10005902,CC Mandarkandi ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Egarosindhur,Mathkhala USC,10013135,USC Mathkhala,USC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Egarasindur,Anghadi Cc ,10005911,CC Anghadi ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Egarasindur,Jamalpur Cc ,10005910,CC Jamalpur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Egarasindur,Majidpur Cc ,10005912,CC Majidpur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Egarasindur,Taldashi Cc ,10005913,CC Taldashi ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Hosendi,Atkapara Cc ,10005914,CC Atkapara ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Hosendi,Mangalbariya Cc ,10005915,CC Mangalbariya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Jangalia,Amtali Cc ,10005916,CC Amtali ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Jangalia,Bishbanathpur Cc ,10005917,CC Bishbanathpur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Jangalia,Muniyarikanda Cc ,10005918,CC Muniyarikanda ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Jangalia,Tarakandi Cc ,10005919,CC Tarakandi ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Narandi,Amlitola Cc ,10005920,CC Amlitola ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Narandi,Sammaniya Cc ,10005921,CC Sammaniya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Narandi,Sriramdi Cc ,10005922,CC Sriramdi ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Patuabhanga,Ahutiya Cc ,10005925,CC Ahutiya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Patuabhanga,Kalichapr (Patuabanga) USC,10000251,USC Kalichapr (Patuabanga),USC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Patuabhanga,Kaladiya Cc ,10005926,CC Kaladiya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Patuabhanga,Maijhati Cc ,10005927,CC Maijhati ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Patuabhanga,Mohisber Cc ,10018044,CC Mohisber ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Sukhia,Charpalash Cc ,10005928,CC Charpalash ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Sukhia,Koshakanda Cc ,10018046,CC Koshakanda ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Sukhia,Tuter Jungle Cc ,10018045,CC Tuter Jungle ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Urban Ward No-03,Kuratola CC ,10005923,CC Kuratola ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Pakundia,Urban Ward No-07,Lakakshmiya Cc ,10005924,CC Lakakshmiya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Damiha,Damiha Cc ,10005929,CC Damiha ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Damiha,Gajariya Cc ,10005930,CC Gajariya ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Damiha,Maguri Cc ,10005931,CC Maguri ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Dhala,Kaluma Cc ,10005932,CC Kaluma ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Dhala,Sekandarnagar Cc ,10005933,CC Sekandarnagar ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Digdair,Karati CC ,10022979,CC Karati ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Digdair,Kolla Bhadera Cc ,10005934,CC Kolla Bhadera ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Digdair,Kolla Cc ,10005935,CC Kolla ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Digdair,Sindha Cc ,10005936,CC Sindha ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Jawar,Belanka Cc ,10005937,CC Belanka ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Jawar,Birijaoyara Cc ,10005938,CC Birijaoyara ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Jawar,Bourgou Cc ,10017721,CC Bourgou ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Jawar,Dokkhin Chanati Bhuiyan Bari CC ,10025410,CC Dokkhin Chanati Bhuiyan Bari ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Rauti,Daudpur Banail Cc ,10005939,CC Daudpur Banail ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Rauti,Kauligati Cc ,10005940,CC Kauligati ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Rauti,Meshgaon Cc ,10005941,CC Meshgaon ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Talganga,Araiura Cc ,10005942,CC Araiura ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Talganga,Taljanga USC,10000254,USC Taljanga,USC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Talganga,Kartikkhila Cc ,10005943,CC Kartikkhila ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Talganga,Shahbagh Cc ,10005944,CC Shahbagh ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Tarail Sachail,Dariyapur Cc ,10005945,CC Dariyapur ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Tarail Sachail,Dashdrun Cc ,10005946,CC Dashdrun ,CC,,,,,,,,,,,,,,,,
Dhaka,Kishoreganj,Tarail,Tarail Sachail,Sharong Cc ,10005947,CC Sharong ,CC,,,,,,,,,,,,,,,,


Division,District,Upazila,Union,CC Name,Facility/Organization Code,Facility Name,Facility Type,,,,,,,,,,,,,,,,
Mymensingh,Jamalpur,Bakshiganj,Bagar Char,Bagarchar North Cc ,10005479,CC Bagarchar North ,CC,,,,,,,,,,,,,,,,
Mymensingh,Jamalpur,Bakshiganj,Bagar Char,Sharmara (Bogarchar) USC,10000190,USC Sharmara (Bogarchar),USC,,,,,,,,,,,,,,,,
Mymensingh,Jamalpur,Bakshiganj,Bagar Char,Naddar Town Cc ,10005480,CC Naddar Town ,CC,,,,,,,,,,,,,,,,
Mymensingh,Jamalpur,Bakshiganj,Bagar Char,Ghashirpara USC,10000185,USC Ghashirpara,USC,,,,,,,,,,,,,,,,
Mymensingh,Jamalpur,Bakshiganj,Bagar Char,Sarmara North Cc ,10005481,CC Sarmara North ,CC,,,,,,,,,,,,,,,,
